order_date,region,state_province,city,category,sub_category,product_name,sales,quantity,discount,profit,year,month,month_name,sales_per_unit,profit_margin,outliers_sales,outliers_profit
2024-11-30,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,152.991,3,0.7,-122.39280000000002,2024,11,November,50.99700000000001,-0.8,False,True
2024-11-30,South,Kentucky,Henderson,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0.0,8.2156,2024,11,November,8.74,0.47000000000000003,False,False
2024-11-30,South,Kentucky,Henderson,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",71.88,2,0.0,32.346,2024,11,November,35.94,0.44999999999999996,False,False
2024-11-30,East,Pennsylvania,Philadelphia,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,10.584,7,0.2,-2.3813999999999997,2024,11,November,1.512,-0.22499999999999998,False,False
2024-11-30,East,New York,New York City,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,23.66,7,0.0,10.883599999999998,2024,11,November,3.38,0.4599999999999999,False,False
2024-11-30,West,Nevada,Las Vegas,Office Supplies,Paper,Xerox 1997,25.92,4,0.0,12.4416,2024,11,November,6.48,0.4799999999999999,False,False
2024-11-30,South,North Carolina,Raleigh,Technology,Phones,Avaya 4621SW VoIP phone,177.48000000000002,3,0.2,19.966499999999986,2024,11,November,59.160000000000004,0.1124999999999999,False,False
2024-11-30,East,Pennsylvania,Philadelphia,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,94.92,4,0.4,15.819999999999991,2024,11,November,23.73,0.16666666666666657,False,False
2024-12-01,West,Washington,Seattle,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2003.9200000000003,5,0.2,125.24499999999996,2024,12,December,400.78400000000005,0.06249999999999997,True,True
2024-12-01,West,California,San Diego,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.672,9,0.2,267.6672000000001,2024,12,December,297.408,0.10000000000000003,True,True
2024-12-01,Central,Texas,Houston,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",6.688,4,0.6,-4.012799999999999,2024,12,December,1.672,-0.5999999999999999,False,False
2024-12-01,West,Washington,Seattle,Furniture,Tables,Bush Advantage Collection Round Conference Table,1913.4,9,0.0,401.8139999999999,2024,12,December,212.60000000000002,0.20999999999999994,True,True
2024-12-01,Central,Michigan,Jackson,Office Supplies,Art,Newell 307,3.64,2,0.0,1.0192,2024,12,December,1.82,0.28,False,False
2024-12-01,West,Washington,Seattle,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0.0,5.56,2024,12,December,2.7800000000000002,0.39999999999999997,False,False
2024-12-01,West,Washington,Seattle,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.42400000000001,2,0.2,19.398399999999995,2024,12,December,27.712000000000003,0.34999999999999987,False,False
2024-12-01,South,Virginia,Chesapeake,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",63.96,4,0.0,30.7008,2024,12,December,15.99,0.48,False,False
2024-12-01,Central,Michigan,Jackson,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0.0,8.713799999999999,2024,12,December,9.27,0.47,False,False
2024-12-01,Central,Michigan,Jackson,Office Supplies,Paper,Xerox 207,19.44,3,0.0,9.3312,2024,12,December,6.48,0.48000000000000004,False,False
2024-12-01,West,Washington,Seattle,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",114.2,5,0.0,52.532,2024,12,December,22.84,0.45999999999999996,False,False
2024-12-01,West,Washington,Seattle,Office Supplies,Paper,Xerox 219,32.400000000000006,5,0.0,15.552,2024,12,December,6.480000000000001,0.4799999999999999,False,False
2024-12-01,South,Virginia,Chesapeake,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,4,0.0,16.653600000000004,2024,12,December,15.42,0.2700000000000001,False,False
2024-12-01,West,Washington,Seattle,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3,0.0,2.934600000000003,2024,12,December,48.91,0.020000000000000025,False,False
2024-12-02,East,Nova Scotia,Halifax,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.803,2024,12,December,11.672,-0.42500000000000004,False,False
2024-12-02,East,New Brunswick,Moncton,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96000000000001,5,0.6,-20.976,2024,12,December,7.992000000000002,-0.5249249249249248,False,False
2024-12-02,East,New Brunswick,Moncton,Office Supplies,Art,Newell 343,16.464,7,0.2,2.4406,2024,12,December,2.352,0.14823858114674443,False,False
2024-12-03,West,California,San Francisco,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,3,0.15,-29.60579999999998,2024,12,December,119.83300000000001,-0.08235294117647053,False,False
2024-12-03,South,North Carolina,Jacksonville,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952,3,0.2,12.667199999999994,2024,12,December,25.983999999999998,0.16249999999999992,False,False
2024-12-03,East,Pennsylvania,Philadelphia,Furniture,Furnishings,3M Hangers With Command Adhesive,2.9600000000000004,1,0.2,0.7770000000000002,2024,12,December,2.9600000000000004,0.26250000000000007,False,False
2024-12-03,South,North Carolina,Jacksonville,Office Supplies,Art,Newell 312,9.344,2,0.2,1.1679999999999997,2024,12,December,4.672,0.12499999999999997,False,False
2024-12-03,South,North Carolina,Jacksonville,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,95.97,5,0.7,-73.57699999999997,2024,12,December,19.194,-0.7666666666666664,False,True
2024-12-03,East,New York,New York City,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,6,0.2,206.6232,2024,12,December,98.392,0.35000000000000003,True,True
2024-12-03,East,New York,New York City,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,10.752,4,0.2,3.359999999999999,2024,12,December,2.688,0.3124999999999999,False,False
2024-12-03,East,Pennsylvania,Philadelphia,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448,2,0.2,5.551199999999998,2024,12,December,8.224,0.33749999999999986,False,False
2024-12-03,East,New Hampshire,Concord,Office Supplies,Paper,Xerox 1935,184.66,7,0.0,84.94359999999999,2024,12,December,26.38,0.45999999999999996,False,True
2024-12-03,East,Pennsylvania,Philadelphia,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",36.784,2,0.2,10.5754,2024,12,December,18.392,0.28750000000000003,False,False
2024-12-03,East,Pennsylvania,Philadelphia,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34,4,0.7,-337.6379999999998,2024,12,December,120.585,-0.6999999999999996,False,True
2024-12-03,South,North Carolina,Jacksonville,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,2,0.2,9.238600000000003,2024,12,December,52.792,0.08750000000000004,False,False
2024-12-04,East,New York,Hempstead,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,364.41,5,0.1,8.09800000000002,2024,12,December,72.882,0.022222222222222275,False,False
2024-12-04,East,New York,Hempstead,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",361.764,2,0.1,68.3332,2024,12,December,180.882,0.18888888888888888,False,False
2024-12-04,East,New York,New York City,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",384.174,7,0.1,29.88019999999998,2024,12,December,54.882,0.07777777777777774,False,False
2024-12-04,West,California,Los Angeles,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",36.4,5,0.0,13.832,2024,12,December,7.279999999999999,0.38000000000000006,False,False
2024-12-04,East,New York,Hempstead,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",28.44,3,0.0,11.376,2024,12,December,9.48,0.39999999999999997,False,False
2024-12-04,West,California,Lakewood,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25.08,6,0.0,9.0288,2024,12,December,4.18,0.36000000000000004,False,False
2024-12-04,West,California,Lakewood,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,16.9,5,0.0,6.253,2024,12,December,3.38,0.37000000000000005,False,False
2024-12-04,South,Tennessee,Clarksville,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,36.96,4,0.2,12.012,2024,12,December,9.24,0.325,False,False
2024-12-04,South,Tennessee,Clarksville,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1598.0580000000002,7,0.7,-1065.3719999999998,2024,12,December,228.29400000000004,-0.6666666666666665,True,True
2024-12-04,South,Florida,Tallahassee,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,3,0.7,-6.032399999999999,2024,12,December,2.7420000000000004,-0.7333333333333332,False,False
2024-12-04,West,California,Los Angeles,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3,0.0,122.148,2024,12,December,90.48,0.45,False,True
2024-12-04,East,New York,New York City,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94,3,0.0,8.790600000000001,2024,12,December,5.98,0.49000000000000005,False,False
2024-12-04,Central,Missouri,Springfield,Office Supplies,Paper,Xerox 1881,85.96,7,0.0,40.4012,2024,12,December,12.28,0.4700000000000001,False,False
2024-12-04,West,California,Los Angeles,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,3,0.2,8.276399999999995,2024,12,December,36.784,0.07499999999999996,False,False
2024-12-04,East,New York,Hempstead,Technology,Phones,Square Credit Card Reader,39.96,4,0.0,10.389600000000002,2024,12,December,9.99,0.26,False,False
2024-12-04,East,New York,New York City,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1799.75,5,0.0,539.925,2024,12,December,359.95,0.3,True,True
2024-12-04,West,British Columbia,Vancouver,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",361.764,2,0.1,68.3332,2024,12,December,180.882,0.18888888888888888,False,False
2024-12-04,West,British Columbia,Vancouver,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,39.96,4,0.0,10.389600000000002,2024,12,December,9.99,0.26,False,False
2024-12-05,East,New York,New York City,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",164.646,3,0.1,12.805799999999994,2024,12,December,54.882,0.07777777777777775,False,False
2024-12-05,South,Tennessee,Nashville,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",97.424,2,0.2,10.960199999999992,2024,12,December,48.712,0.1124999999999999,False,False
2024-12-05,West,California,San Diego,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0.0,14.671799999999998,2024,12,December,22.23,0.32999999999999996,False,False
2024-12-05,Central,Texas,Dallas,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2,0.2,4.504000000000003,2024,12,December,22.52,0.10000000000000007,False,False
2024-12-05,Central,Michigan,Ann Arbor,Office Supplies,Binders,Surelock Post Binders,152.79999999999998,5,0.0,76.39999999999999,2024,12,December,30.559999999999995,0.5,False,True
2024-12-05,East,Pennsylvania,Philadelphia,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",26.064000000000007,6,0.7,-19.98239999999999,2024,12,December,4.344000000000001,-0.7666666666666662,False,False
2024-12-05,East,New York,New York City,Office Supplies,Binders,Avery Arch Ring Binders,232.40000000000003,5,0.2,78.43499999999999,2024,12,December,46.480000000000004,0.3374999999999999,False,True
2024-12-05,Central,Illinois,Bloomington,Office Supplies,Envelopes,Security-Tint Envelopes,12.224,2,0.2,4.4312,2024,12,December,6.112,0.36249999999999993,False,False
2024-12-05,West,California,Los Angeles,Office Supplies,Labels,Avery 488,12.6,4,0.0,6.048,2024,12,December,3.15,0.48000000000000004,False,False
2024-12-05,East,New York,New York City,Office Supplies,Paper,Xerox 188,22.68,2,0.0,11.1132,2024,12,December,11.34,0.49000000000000005,False,False
2024-12-05,West,California,Los Angeles,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39.0,3,0.0,17.549999999999997,2024,12,December,13.0,0.4499999999999999,False,False
2024-12-05,East,Pennsylvania,Philadelphia,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,2,0.2,0.5997999999999966,2024,12,December,23.992,0.012499999999999928,False,False
2024-12-06,East,Ohio,Marion,Furniture,Chairs,Global Low Back Tilter Chair,70.68599999999999,1,0.3,-24.23520000000001,2024,12,December,70.68599999999999,-0.342857142857143,False,False
2024-12-06,West,Arizona,Tucson,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",206.112,6,0.2,48.95160000000001,2024,12,December,34.352,0.23750000000000007,False,False
2024-12-06,East,New York,New York City,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",113.92,4,0.0,42.150400000000005,2024,12,December,28.48,0.37000000000000005,False,False
2024-12-06,West,California,San Francisco,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2,0.0,2.0228,2024,12,December,3.89,0.26,False,False
2024-12-06,West,California,San Diego,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,120.15,9,0.0,33.642,2024,12,December,13.350000000000001,0.28,False,False
2024-12-06,West,Arizona,Tucson,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",86.304,6,0.2,9.709199999999989,2024,12,December,14.384,0.11249999999999986,False,False
2024-12-06,East,Ohio,Marion,Office Supplies,Art,Newell 312,37.376,8,0.2,4.671999999999999,2024,12,December,4.672,0.12499999999999997,False,False
2024-12-06,Central,Texas,Austin,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2.772,7,0.8,-4.851000000000001,2024,12,December,0.39599999999999996,-1.7500000000000004,False,False
2024-12-06,East,Ohio,Troy,Office Supplies,Binders,Ibico Standard Transparent Covers,14.832000000000004,3,0.7,-10.382399999999995,2024,12,December,4.944000000000002,-0.6999999999999995,False,False
2024-12-06,West,Nevada,North Las Vegas,Office Supplies,Labels,Avery 483,14.94,3,0.0,6.8724,2024,12,December,4.9799999999999995,0.46,False,False
2024-12-06,West,Nevada,North Las Vegas,Office Supplies,Paper,Xerox 20,6.48,1,0.0,3.1104000000000003,2024,12,December,6.48,0.48000000000000004,False,False
2024-12-06,East,New York,New York City,Office Supplies,Paper,Xerox 1903,41.86,7,0.0,20.5114,2024,12,December,5.9799999999999995,0.49,False,False
2024-12-06,West,Arizona,Tucson,Office Supplies,Paper,Xerox 1970,19.92,5,0.2,6.723000000000001,2024,12,December,3.9840000000000004,0.3375,False,False
2024-12-06,West,Arizona,Tucson,Office Supplies,Paper,Xerox 1960,198.272,8,0.2,61.95999999999999,2024,12,December,24.784,0.31249999999999994,False,False
2024-12-06,West,California,Thousand Oaks,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",32.75,5,0.0,15.065,2024,12,December,6.55,0.45999999999999996,False,False
2024-12-06,East,New York,New York City,Office Supplies,Paper,Xerox 219,6.48,1,0.0,3.1104000000000003,2024,12,December,6.48,0.48000000000000004,False,False
2024-12-06,West,California,Santa Barbara,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2,0.0,4.3904000000000005,2024,12,December,4.48,0.49,False,False
2024-12-06,West,Nevada,North Las Vegas,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0.0,238.6529999999999,2024,12,December,265.16999999999996,0.17999999999999994,True,True
2024-12-06,West,Arizona,Tucson,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",247.104,6,0.2,-58.68719999999999,2024,12,December,41.184000000000005,-0.23749999999999993,False,True
2024-12-06,East,New York,New York City,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),1619.91,9,0.0,97.19459999999992,2024,12,December,179.99,0.05999999999999995,True,True
2024-12-06,Central,Indiana,Indianapolis,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,0.0,449.991,2024,12,December,499.99,0.44999999999999996,True,True
2024-12-06,West,California,San Diego,Technology,Phones,AT&T 1080 Corded phone,219.18400000000003,2,0.2,19.178600000000003,2024,12,December,109.59200000000001,0.08750000000000001,False,False
2024-12-06,East,Ohio,Marion,Technology,Phones,Polycom SoundStation2 EX Conference phone,485.94,2,0.4,-89.08900000000006,2024,12,December,242.97,-0.18333333333333346,False,True
2024-12-06,South,Virginia,Arlington,Technology,Phones,AT&T CL82213,173.94,6,0.0,50.44259999999998,2024,12,December,28.99,0.28999999999999987,False,False
2024-12-07,South,Kentucky,Henderson,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,4,0.0,70.98000000000002,2024,12,December,70.98,0.25000000000000006,False,True
2024-12-07,West,California,Los Angeles,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,79.92,4,0.0,28.7712,2024,12,December,19.98,0.36,False,False
2024-12-07,South,Kentucky,Henderson,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0.0,41.293800000000005,2024,12,December,50.98,0.27,False,False
2024-12-07,East,New York,New York City,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.209,2024,12,December,4.272,0.33749999999999997,False,False
2024-12-07,East,New York,New York City,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.688,2,0.2,2.3408,2024,12,December,3.344,0.35000000000000003,False,False
2024-12-07,West,Washington,Seattle,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2,0.0,0.0,2024,12,December,1.98,0.0,False,False
2024-12-07,West,Washington,Seattle,Office Supplies,Labels,Avery 509,2.61,1,0.0,1.2006,2024,12,December,2.61,0.45999999999999996,False,False
